seed,d1,d2,d3,d4,d5,d8
1401,3.576000e-02,1.390000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1402,3.569000e-02,1.880000e-03,1.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1403,3.490000e-02,1.970000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1404,3.595000e-02,1.760000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1405,5.291000e-02,1.740000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1406,5.452000e-02,1.660000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1407,3.490000e-02,1.520000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1408,3.623000e-02,1.270000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1409,3.588000e-02,1.200000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1410,3.567000e-02,1.070000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1411,3.596000e-02,1.180000e-03,1.900000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1412,3.728000e-02,1.430000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1413,3.510000e-02,1.300000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1414,3.600000e-02,9.300000e-04,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1415,3.650000e-02,1.130000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1416,3.901000e-02,9.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1417,3.487000e-02,8.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1418,3.873000e-02,1.330000e-03,4.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
1419,3.506000e-02,1.160000e-03,4.000000e-05,2.000000e-05,1.000000e-05,0.000000e+00
1420,3.505000e-02,1.340000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1421,4.275000e-02,1.770000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1422,3.708000e-02,1.190000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1423,3.665000e-02,1.380000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1424,4.218000e-02,1.480000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1425,3.609000e-02,1.200000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1426,3.596000e-02,2.080000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1427,3.581000e-02,9.700000e-04,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1428,3.956000e-02,1.560000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1429,3.508000e-02,1.260000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1430,3.985000e-02,1.520000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1431,3.598000e-02,1.080000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1432,3.600000e-02,9.500000e-04,1.900000e-04,3.000000e-05,0.000000e+00,0.000000e+00
1433,3.599000e-02,1.040000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1434,3.580000e-02,1.590000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1435,3.701000e-02,2.000000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1436,3.814000e-02,1.490000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1437,3.669000e-02,1.120000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1438,3.609000e-02,1.230000e-03,1.100000e-04,1.000000e-05,0.000000e+00,0.000000e+00
1439,3.494000e-02,1.330000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1440,3.491000e-02,1.400000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1441,3.484000e-02,1.290000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1442,3.743000e-02,1.370000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1443,4.056000e-02,1.310000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1444,3.599000e-02,1.290000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1445,3.531000e-02,8.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1446,3.918000e-02,1.910000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1447,4.158000e-02,1.420000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1448,3.617000e-02,9.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1449,3.669000e-02,1.310000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1450,3.650000e-02,1.130000e-03,8.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
1451,3.596000e-02,2.970000e-03,8.000000e-05,3.000000e-05,0.000000e+00,0.000000e+00
1452,4.604000e-02,1.640000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1453,3.960000e-02,1.620000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1454,3.578000e-02,1.180000e-03,1.700000e-04,3.000000e-05,0.000000e+00,0.000000e+00
1455,3.942000e-02,1.160000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1456,4.643000e-02,4.110000e-03,8.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
1457,3.676000e-02,1.300000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1458,4.125000e-02,1.400000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1459,3.489000e-02,1.200000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1460,3.470000e-02,7.500000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1461,3.492000e-02,1.680000e-03,4.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
1462,3.593000e-02,1.360000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1463,3.503000e-02,1.090000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1464,4.625000e-02,1.820000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1465,8.997000e-02,3.500000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1466,3.498000e-02,1.300000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1467,3.548000e-02,1.250000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1468,3.598000e-02,1.180000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1469,3.600000e-02,2.020000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1470,3.590000e-02,1.360000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1471,3.586000e-02,1.240000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1472,5.678000e-02,1.980000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1473,3.593000e-02,1.370000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1474,3.665000e-02,1.120000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1475,3.598000e-02,2.240000e-03,2.900000e-04,4.000000e-05,0.000000e+00,0.000000e+00
1476,3.490000e-02,1.230000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1477,3.609000e-02,1.140000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1478,3.715000e-02,1.950000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1479,3.779000e-02,1.360000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1480,3.589000e-02,1.250000e-03,1.000000e-04,1.000000e-05,0.000000e+00,0.000000e+00
1481,4.064000e-02,2.890000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1482,3.613000e-02,2.490000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1483,3.605000e-02,1.250000e-03,2.100000e-04,4.000000e-05,0.000000e+00,0.000000e+00
1484,3.722000e-02,2.320000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1485,3.732000e-02,1.530000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1486,3.620000e-02,1.130000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1487,3.567000e-02,1.150000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1488,3.590000e-02,7.460000e-03,1.100000e-04,2.000000e-05,1.000000e-05,0.000000e+00
1489,3.499000e-02,1.230000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1490,3.693000e-02,1.570000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1491,3.755000e-02,1.150000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1492,3.685000e-02,1.390000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1493,3.533000e-02,1.300000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1494,3.680000e-02,1.790000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1495,3.604000e-02,1.580000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1496,3.987000e-02,1.260000e-03,5.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1497,4.341000e-02,2.270000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1498,6.513000e-02,2.520000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1499,3.500000e-02,9.400000e-04,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1500,3.590000e-02,1.500000e-03,2.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1501,3.618000e-02,1.130000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1502,3.494000e-02,1.420000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1503,3.598000e-02,1.110000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1504,3.631000e-02,1.420000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1505,3.806000e-02,1.490000e-03,9.000000e-05,3.000000e-05,1.000000e-05,0.000000e+00
1506,3.600000e-02,1.360000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1507,4.091000e-02,1.400000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1508,4.305000e-02,1.710000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1509,3.490000e-02,1.210000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1510,4.170000e-02,2.650000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1511,3.662000e-02,1.010000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1512,4.159000e-02,1.140000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1513,3.715000e-02,1.180000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1514,3.752000e-02,1.270000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1515,3.610000e-02,1.640000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1516,3.683000e-02,1.160000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1517,3.794000e-02,1.960000e-03,3.400000e-04,2.000000e-05,0.000000e+00,0.000000e+00
1518,3.617000e-02,1.240000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1519,3.487000e-02,9.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1520,3.668000e-02,1.290000e-03,8.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
1521,3.590000e-02,1.320000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1522,3.596000e-02,1.020000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1523,3.596000e-02,1.210000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1524,3.562000e-02,1.970000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1525,3.510000e-02,1.320000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1526,3.600000e-02,1.750000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1527,3.593000e-02,1.070000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1528,3.606000e-02,1.140000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1529,3.496000e-02,1.410000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1530,5.110000e-02,1.610000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1531,3.694000e-02,1.250000e-03,2.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
1532,3.638000e-02,1.220000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1533,3.688000e-02,8.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1534,3.595000e-02,3.280000e-03,3.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1535,4.630000e-02,1.440000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1536,4.296000e-02,1.870000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1537,3.597000e-02,1.220000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1538,4.145000e-02,3.140000e-03,2.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1539,5.410000e-02,1.960000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1540,3.521000e-02,9.800000e-04,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1541,3.570000e-02,1.970000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1542,3.601000e-02,1.280000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1543,3.584000e-02,1.450000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1544,3.672000e-02,1.270000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1545,3.590000e-02,1.690000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1546,3.485000e-02,1.780000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1547,3.500000e-02,1.180000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1548,3.513000e-02,1.610000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1549,4.101000e-02,2.010000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1550,3.575000e-02,1.090000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1551,3.589000e-02,1.010000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1552,3.684000e-02,1.040000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1553,3.486000e-02,1.180000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1554,3.558000e-02,1.100000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1555,3.500000e-02,1.400000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1556,3.670000e-02,9.800000e-04,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1557,4.061000e-02,1.640000e-03,1.000000e-04,5.000000e-05,0.000000e+00,0.000000e+00
1558,3.499000e-02,1.090000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1559,3.971000e-02,1.300000e-03,1.500000e-04,2.000000e-05,0.000000e+00,0.000000e+00
1560,3.575000e-02,1.310000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1561,3.676000e-02,1.290000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1562,3.585000e-02,1.150000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1563,3.595000e-02,1.220000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1564,4.374000e-02,1.290000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1565,3.632000e-02,1.320000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1566,3.552000e-02,1.170000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1567,3.968000e-02,2.010000e-03,2.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
1568,3.702000e-02,1.270000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1569,3.585000e-02,1.140000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1570,4.154000e-02,1.510000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1571,4.343000e-02,1.550000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1572,3.719000e-02,1.210000e-03,1.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1573,3.632000e-02,1.270000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1574,3.818000e-02,1.200000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1575,3.504000e-02,1.500000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1576,3.905000e-02,1.390000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1577,3.514000e-02,1.290000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1578,3.691000e-02,2.490000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1579,3.499000e-02,1.260000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1580,3.601000e-02,1.120000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1581,3.607000e-02,1.350000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1582,3.491000e-02,1.050000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1583,3.504000e-02,1.100000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1584,3.713000e-02,1.170000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1585,3.585000e-02,1.080000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1586,4.020000e-02,1.650000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1587,3.605000e-02,1.570000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1588,3.496000e-02,1.140000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1589,3.538000e-02,9.600000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1590,7.628000e-02,2.690000e-03,1.500000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1591,3.590000e-02,1.730000e-03,9.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
1592,3.504000e-02,1.260000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1593,3.782000e-02,1.180000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1594,3.586000e-02,2.020000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1595,3.780000e-02,1.070000e-03,2.500000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1596,4.149000e-02,1.320000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1597,6.762000e-02,4.080000e-03,7.500000e-04,2.000000e-05,0.000000e+00,0.000000e+00
1598,3.705000e-02,2.100000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1599,3.674000e-02,1.380000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1600,3.580000e-02,1.890000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1601,3.776000e-02,1.910000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1602,3.806000e-02,1.350000e-03,1.100000e-04,2.000000e-05,0.000000e+00,0.000000e+00
1603,3.610000e-02,1.280000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1604,3.659000e-02,1.340000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1605,3.570000e-02,1.010000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1606,3.787000e-02,1.130000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1607,3.601000e-02,1.370000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1608,3.579000e-02,1.170000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1609,3.566000e-02,1.150000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1610,3.676000e-02,1.150000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1611,3.573000e-02,1.210000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1612,3.575000e-02,1.090000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1613,3.485000e-02,1.150000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1614,3.582000e-02,1.230000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1615,3.878000e-02,1.160000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1616,3.623000e-02,1.390000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1617,3.667000e-02,1.310000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1618,3.495000e-02,1.240000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1619,3.577000e-02,1.220000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1620,3.593000e-02,1.710000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1621,3.505000e-02,1.260000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1622,3.581000e-02,1.270000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1623,3.503000e-02,1.930000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1624,3.661000e-02,1.550000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1625,3.542000e-02,1.120000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1626,3.606000e-02,1.310000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1627,3.772000e-02,1.460000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1628,3.636000e-02,1.190000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1629,4.727000e-02,1.780000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1630,3.660000e-02,1.400000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1631,3.583000e-02,1.680000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1632,6.753000e-02,2.130000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1633,3.596000e-02,1.260000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1634,3.587000e-02,1.790000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1635,3.522000e-02,7.800000e-04,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1636,4.048000e-02,1.600000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1637,3.593000e-02,1.190000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1638,3.704000e-02,1.710000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1639,3.607000e-02,1.120000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1640,6.816000e-02,2.410000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1641,3.230300e-01,1.340000e-02,6.400000e-04,8.000000e-05,0.000000e+00,0.000000e+00
1642,4.112000e-02,1.610000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1643,3.600000e-02,5.590000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1644,3.685000e-02,1.840000e-03,1.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
1645,3.497000e-02,1.710000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1646,3.662000e-02,1.150000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1647,3.608000e-02,1.430000e-03,4.000000e-05,3.000000e-05,0.000000e+00,0.000000e+00
1648,3.526000e-02,1.090000e-03,1.400000e-04,9.000000e-05,0.000000e+00,0.000000e+00
1649,3.593000e-02,1.480000e-03,1.200000e-04,5.000000e-05,0.000000e+00,0.000000e+00
1650,3.676000e-02,1.260000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1651,3.502000e-02,1.060000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1652,3.505000e-02,1.150000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1653,4.036000e-02,1.570000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1654,4.342000e-02,1.340000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1655,3.486000e-02,1.250000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1656,3.700000e-02,1.470000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1657,5.103000e-02,1.760000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1658,3.868000e-02,1.310000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1659,3.796000e-02,1.730000e-03,1.300000e-04,1.000000e-05,0.000000e+00,0.000000e+00
1660,3.496000e-02,1.170000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1661,3.600000e-02,1.170000e-03,1.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1662,3.580000e-02,1.030000e-03,3.000000e-05,2.000000e-05,1.000000e-05,0.000000e+00
1663,3.597000e-02,1.300000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1664,3.485000e-02,1.020000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1665,3.520000e-02,1.190000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1666,4.500000e-02,1.680000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1667,3.586000e-02,2.390000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1668,3.487000e-02,1.300000e-03,5.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
1669,3.499000e-02,1.130000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1670,3.565000e-02,9.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1671,3.495000e-02,1.140000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1672,3.569000e-02,1.020000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
1673,3.579000e-02,1.430000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
1674,3.505000e-02,1.980000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
